date,cycle,FF,FF_lo,FF_hi,FG,FG_lo,FG_hi,LAB,LAB_lo,LAB_hi,PD,PD_lo,PD_hi,WP,WP_lo,WP_hi,OTH,OTH_lo,OTH_hi,GP,GP_lo,GP_hi,DL,DL_lo,DL_hi,SF,SF_lo,SF_hi,SD,SD_lo,SD_hi,SPBP,SPBP_lo,SPBP_hi,AU,AU_lo,AU_hi
2022-07-31,2020-,0.1868,0.168,0.2056,0.2073,0.1864,0.2296,0.0364,0.0293,0.044,NA,NA,NA,NA,NA,NA,0.0985,0.0821,0.1159,0.0401,0.0318,0.0495,NA,NA,NA,0.3586,0.3413,0.3756,0.0295,0.0232,0.0362,0.0262,0.0207,0.0337,0.0166,0.0123,0.0214
2022-08-01,2020-,0.1869,0.1679,0.2051,0.2077,0.1871,0.229,0.0362,0.0292,0.0437,NA,NA,NA,NA,NA,NA,0.0981,0.0822,0.1153,0.0402,0.0318,0.0499,NA,NA,NA,0.3585,0.342,0.3754,0.0295,0.0232,0.036,0.0263,0.0208,0.0336,0.0166,0.0122,0.0212
2022-08-02,2020-,0.187,0.1684,0.2056,0.208,0.1874,0.2284,0.036,0.0292,0.0434,NA,NA,NA,NA,NA,NA,0.0978,0.0817,0.1148,0.0403,0.0321,0.0502,NA,NA,NA,0.3584,0.3418,0.3754,0.0296,0.0232,0.036,0.0263,0.0208,0.0335,0.0165,0.0122,0.0212
2022-08-03,2020-,0.1872,0.169,0.2054,0.2083,0.189,0.2285,0.0359,0.0291,0.0431,NA,NA,NA,NA,NA,NA,0.0974,0.082,0.1134,0.0404,0.0323,0.0502,NA,NA,NA,0.3583,0.3419,0.375,0.0296,0.0234,0.0361,0.0264,0.021,0.0335,0.0164,0.0123,0.0212
2022-08-04,2020-,0.1873,0.1698,0.205,0.2086,0.1896,0.2284,0.0357,0.029,0.0428,NA,NA,NA,NA,NA,NA,0.0971,0.0822,0.1132,0.0405,0.0323,0.0502,NA,NA,NA,0.3583,0.3419,0.3749,0.0297,0.0232,0.0362,0.0264,0.0211,0.0336,0.0164,0.0122,0.021
2022-08-05,2020-,0.1875,0.1704,0.205,0.2089,0.1901,0.2288,0.0356,0.0288,0.0427,NA,NA,NA,NA,NA,NA,0.0967,0.0821,0.112,0.0406,0.0327,0.0499,NA,NA,NA,0.3582,0.342,0.3744,0.0297,0.0235,0.0363,0.0265,0.0211,0.0335,0.0163,0.0121,0.021
2022-08-06,2020-,0.1878,0.1708,0.2048,0.2093,0.1907,0.2283,0.0354,0.0287,0.0421,NA,NA,NA,NA,NA,NA,0.0963,0.0825,0.1106,0.0406,0.0326,0.0498,NA,NA,NA,0.3581,0.3419,0.3742,0.0297,0.0233,0.0362,0.0265,0.021,0.0336,0.0163,0.0121,0.0208
2022-08-07,2020-,0.188,0.1703,0.2055,0.209,0.19,0.2287,0.0354,0.0286,0.0422,NA,NA,NA,NA,NA,NA,0.0963,0.0815,0.1117,0.0406,0.0326,0.0499,NA,NA,NA,0.3581,0.3419,0.3741,0.0298,0.0235,0.0364,0.0266,0.0211,0.0338,0.0162,0.0119,0.0209
2022-08-08,2020-,0.1883,0.1707,0.2068,0.2087,0.1898,0.2288,0.0354,0.0283,0.0424,NA,NA,NA,NA,NA,NA,0.0963,0.0813,0.113,0.0405,0.0324,0.05,NA,NA,NA,0.3581,0.3416,0.3743,0.0299,0.0235,0.0364,0.0266,0.021,0.034,0.0162,0.0119,0.0209
2022-08-09,2020-,0.1886,0.1697,0.2073,0.2085,0.1889,0.2292,0.0353,0.0283,0.0424,NA,NA,NA,NA,NA,NA,0.0964,0.0813,0.1129,0.0404,0.0323,0.0499,NA,NA,NA,0.358,0.3414,0.3741,0.0299,0.0235,0.0366,0.0266,0.021,0.034,0.0161,0.0117,0.0207
2022-08-10,2020-,0.1887,0.1697,0.2078,0.2083,0.1888,0.2292,0.0354,0.0282,0.0426,NA,NA,NA,NA,NA,NA,0.0965,0.0809,0.1135,0.0403,0.032,0.0497,NA,NA,NA,0.358,0.3406,0.3743,0.03,0.0234,0.0367,0.0267,0.0212,0.034,0.0161,0.0118,0.0206
2022-08-11,2020-,0.189,0.1691,0.2082,0.2082,0.1884,0.2289,0.0354,0.0281,0.0425,NA,NA,NA,NA,NA,NA,0.0965,0.0806,0.113,0.0402,0.0319,0.0496,NA,NA,NA,0.358,0.3408,0.3742,0.0301,0.0235,0.0369,0.0267,0.0212,0.0343,0.016,0.0117,0.0206
2022-08-12,2020-,0.1891,0.1699,0.2079,0.208,0.1875,0.2301,0.0354,0.0282,0.0428,NA,NA,NA,NA,NA,NA,0.0965,0.0803,0.1136,0.0402,0.0316,0.0497,NA,NA,NA,0.358,0.3407,0.3744,0.0301,0.0237,0.0369,0.0268,0.0213,0.0344,0.016,0.0117,0.0207
2022-08-13,2020-,0.1895,0.1698,0.2094,0.2077,0.1874,0.2296,0.0354,0.0281,0.0427,NA,NA,NA,NA,NA,NA,0.0964,0.0802,0.1137,0.0401,0.0317,0.0494,NA,NA,NA,0.3579,0.3409,0.3745,0.0302,0.0236,0.0371,0.0268,0.0212,0.0343,0.016,0.0118,0.0206
2022-08-14,2020-,0.1897,0.1702,0.2098,0.2075,0.1867,0.2289,0.0354,0.0281,0.0426,NA,NA,NA,NA,NA,NA,0.0965,0.0797,0.1145,0.04,0.0315,0.0495,NA,NA,NA,0.3579,0.3407,0.3748,0.0303,0.0237,0.0373,0.0269,0.0212,0.0342,0.0159,0.0116,0.0204
2022-08-15,2020-,0.19,0.1708,0.21,0.2073,0.186,0.2292,0.0354,0.0281,0.0425,NA,NA,NA,NA,NA,NA,0.0965,0.0796,0.1145,0.0399,0.0315,0.0499,NA,NA,NA,0.3579,0.3409,0.3749,0.0303,0.0239,0.0373,0.0269,0.0213,0.0342,0.0158,0.0116,0.0202
2022-08-16,2020-,0.1902,0.1711,0.2109,0.2071,0.1858,0.2289,0.0354,0.0278,0.0427,NA,NA,NA,NA,NA,NA,0.0965,0.0798,0.1145,0.0399,0.0315,0.0496,NA,NA,NA,0.3578,0.3405,0.3747,0.0304,0.0238,0.0374,0.0269,0.0212,0.0345,0.0158,0.0115,0.0203
2022-08-17,2020-,0.1905,0.1716,0.2108,0.207,0.1855,0.2289,0.0354,0.0279,0.0429,NA,NA,NA,NA,NA,NA,0.0965,0.0796,0.1146,0.0398,0.0314,0.0496,NA,NA,NA,0.3577,0.341,0.3743,0.0305,0.0239,0.0376,0.027,0.0215,0.0344,0.0157,0.0114,0.0203
2022-08-18,2020-,0.1907,0.1719,0.2108,0.2069,0.186,0.229,0.0354,0.028,0.0426,NA,NA,NA,NA,NA,NA,0.0964,0.0794,0.1141,0.0397,0.0312,0.0495,NA,NA,NA,0.3577,0.3406,0.374,0.0305,0.024,0.0375,0.027,0.0214,0.0345,0.0157,0.0115,0.0202
2022-08-19,2020-,0.1908,0.1723,0.211,0.2068,0.1861,0.229,0.0354,0.0282,0.0428,NA,NA,NA,NA,NA,NA,0.0965,0.0796,0.1147,0.0397,0.0311,0.0493,NA,NA,NA,0.3576,0.3404,0.3741,0.0306,0.0242,0.0375,0.027,0.0215,0.0345,0.0157,0.0114,0.02
2022-08-20,2020-,0.191,0.1725,0.2112,0.2065,0.1862,0.2282,0.0354,0.0284,0.0426,NA,NA,NA,NA,NA,NA,0.0965,0.0799,0.1149,0.0396,0.0313,0.0491,NA,NA,NA,0.3576,0.3402,0.3736,0.0307,0.0243,0.0378,0.0271,0.0215,0.0345,0.0156,0.0114,0.02
2022-08-21,2020-,0.1913,0.1725,0.2112,0.2062,0.1858,0.2276,0.0354,0.0284,0.0428,NA,NA,NA,NA,NA,NA,0.0965,0.0797,0.1146,0.0396,0.0311,0.0487,NA,NA,NA,0.3576,0.3407,0.3738,0.0308,0.0245,0.038,0.0271,0.0215,0.0344,0.0156,0.0113,0.0198
2022-08-22,2020-,0.1914,0.1733,0.211,0.206,0.1857,0.2269,0.0354,0.0284,0.0426,NA,NA,NA,NA,NA,NA,0.0965,0.0801,0.1141,0.0395,0.031,0.0487,NA,NA,NA,0.3576,0.3406,0.3738,0.0308,0.0246,0.0381,0.0272,0.0216,0.0346,0.0155,0.0114,0.0198
2022-08-23,2020-,0.1916,0.1733,0.2108,0.2059,0.1862,0.2267,0.0354,0.0286,0.0425,NA,NA,NA,NA,NA,NA,0.0965,0.0802,0.1144,0.0395,0.0312,0.0487,NA,NA,NA,0.3576,0.3406,0.3733,0.0309,0.0247,0.0382,0.0272,0.0216,0.0345,0.0155,0.0113,0.0198
2022-08-24,2020-,0.1919,0.1733,0.211,0.2056,0.1857,0.2256,0.0354,0.0286,0.0425,NA,NA,NA,NA,NA,NA,0.0965,0.0808,0.1135,0.0394,0.0313,0.0485,NA,NA,NA,0.3576,0.3411,0.3734,0.031,0.0248,0.0381,0.0272,0.0216,0.0344,0.0154,0.0114,0.0197
2022-08-25,2020-,0.1921,0.1744,0.2108,0.2053,0.1855,0.2247,0.0354,0.0286,0.0421,NA,NA,NA,NA,NA,NA,0.0966,0.0809,0.1124,0.0393,0.0314,0.0481,NA,NA,NA,0.3576,0.3417,0.3735,0.0311,0.0249,0.0381,0.0273,0.0216,0.0345,0.0154,0.0113,0.0195
2022-08-26,2020-,0.1923,0.1754,0.2112,0.2052,0.1864,0.2245,0.0353,0.0285,0.0422,NA,NA,NA,NA,NA,NA,0.0965,0.0812,0.112,0.0392,0.0313,0.0477,NA,NA,NA,0.3577,0.3415,0.3734,0.0311,0.0249,0.0378,0.0273,0.0218,0.0344,0.0153,0.0112,0.0194
2022-08-27,2020-,0.1926,0.1758,0.2109,0.205,0.1866,0.2238,0.0353,0.0284,0.042,NA,NA,NA,NA,NA,NA,0.0965,0.0815,0.1118,0.0391,0.0314,0.0474,NA,NA,NA,0.3576,0.3417,0.3729,0.0312,0.0252,0.0379,0.0273,0.0219,0.0345,0.0153,0.0112,0.0193
2022-08-28,2020-,0.1928,0.176,0.2103,0.2048,0.1877,0.2223,0.0353,0.0287,0.042,NA,NA,NA,NA,NA,NA,0.0964,0.0821,0.1112,0.0391,0.0317,0.0476,NA,NA,NA,0.3577,0.342,0.3725,0.0313,0.0254,0.0382,0.0274,0.0219,0.0342,0.0152,0.0112,0.0192
2022-08-29,2020-,0.1929,0.1769,0.2101,0.2047,0.1886,0.2215,0.0353,0.0287,0.0418,NA,NA,NA,NA,NA,NA,0.0964,0.0828,0.1107,0.039,0.0317,0.0471,NA,NA,NA,0.3577,0.3423,0.3725,0.0314,0.0255,0.0381,0.0274,0.0221,0.0342,0.0152,0.0113,0.019
2022-08-30,2020-,0.1931,0.1775,0.2098,0.2044,0.1886,0.2205,0.0353,0.0289,0.0418,NA,NA,NA,NA,NA,NA,0.0964,0.0834,0.1096,0.039,0.0319,0.0466,NA,NA,NA,0.3578,0.3426,0.3724,0.0315,0.0256,0.0382,0.0275,0.0222,0.0345,0.0151,0.0113,0.019
2022-08-31,2020-,0.1933,0.1781,0.2086,0.2043,0.189,0.2202,0.0353,0.0292,0.0416,NA,NA,NA,NA,NA,NA,0.0964,0.0844,0.109,0.0389,0.0319,0.0461,NA,NA,NA,0.3577,0.3428,0.3716,0.0315,0.0257,0.0381,0.0275,0.0223,0.0342,0.0151,0.0113,0.019
2022-09-01,2020-,0.1929,0.1777,0.2084,0.2038,0.189,0.2194,0.0353,0.029,0.0416,NA,NA,NA,NA,NA,NA,0.0976,0.0854,0.1106,0.0386,0.0318,0.0457,NA,NA,NA,0.3577,0.343,0.3715,0.0314,0.0258,0.0377,0.0275,0.0222,0.0343,0.0151,0.0113,0.0189
2022-09-02,2020-,0.1926,0.1783,0.2073,0.2031,0.1881,0.2185,0.0353,0.0292,0.0414,NA,NA,NA,NA,NA,NA,0.0989,0.0867,0.1117,0.0384,0.0316,0.0454,NA,NA,NA,0.3578,0.3433,0.3716,0.0313,0.0257,0.0372,0.0276,0.0223,0.0343,0.0151,0.0112,0.0189
2022-09-03,2020-,0.1923,0.1785,0.2063,0.2025,0.1876,0.2171,0.0353,0.0294,0.0413,NA,NA,NA,NA,NA,NA,0.1,0.0882,0.1129,0.0381,0.0315,0.0449,NA,NA,NA,0.3578,0.3441,0.3716,0.0312,0.0257,0.0371,0.0276,0.0223,0.0343,0.0151,0.0112,0.0189
2022-09-04,2020-,0.193,0.1786,0.2075,0.2014,0.1863,0.2162,0.0354,0.0292,0.0415,NA,NA,NA,NA,NA,NA,0.1004,0.0879,0.1133,0.0384,0.0315,0.0454,NA,NA,NA,0.3578,0.3434,0.3717,0.0311,0.0257,0.0369,0.0276,0.0223,0.0341,0.0151,0.0113,0.0189
2022-09-05,2020-,0.1929,0.1782,0.2087,0.2018,0.1858,0.2174,0.0354,0.0291,0.0416,NA,NA,NA,NA,NA,NA,0.1002,0.0871,0.114,0.0385,0.0315,0.0459,NA,NA,NA,0.3577,0.343,0.3724,0.031,0.0256,0.0367,0.0275,0.0221,0.0341,0.0151,0.0111,0.0189
2022-09-06,2020-,0.1927,0.1771,0.2092,0.2021,0.1854,0.2185,0.0354,0.029,0.0417,NA,NA,NA,NA,NA,NA,0.1,0.0869,0.1146,0.0386,0.0315,0.0461,NA,NA,NA,0.3577,0.3427,0.3729,0.031,0.0256,0.037,0.0275,0.0222,0.0341,0.0151,0.0112,0.019
2022-09-07,2020-,0.1926,0.1761,0.2097,0.2024,0.1856,0.2195,0.0354,0.029,0.0419,NA,NA,NA,NA,NA,NA,0.0999,0.0855,0.1154,0.0387,0.0315,0.0465,NA,NA,NA,0.3576,0.3416,0.3727,0.0309,0.0254,0.0372,0.0274,0.0221,0.0344,0.015,0.0111,0.0191
2022-09-08,2020-,0.1924,0.1757,0.2102,0.2028,0.1857,0.2209,0.0354,0.0288,0.0423,NA,NA,NA,NA,NA,NA,0.0998,0.085,0.1156,0.0389,0.0316,0.0472,NA,NA,NA,0.3575,0.3414,0.3732,0.0309,0.0253,0.0373,0.0274,0.0221,0.0341,0.015,0.011,0.019
2022-09-09,2020-,0.1924,0.1753,0.2107,0.2031,0.1848,0.2216,0.0354,0.0288,0.0425,NA,NA,NA,NA,NA,NA,0.0997,0.0843,0.1159,0.0389,0.0315,0.0473,NA,NA,NA,0.3573,0.3411,0.3734,0.0309,0.0252,0.0373,0.0273,0.022,0.0343,0.015,0.0111,0.0192
2022-09-10,2020-,0.1923,0.1752,0.2107,0.2034,0.185,0.2225,0.0355,0.0287,0.0426,NA,NA,NA,NA,NA,NA,0.0995,0.0833,0.1163,0.039,0.0315,0.0472,NA,NA,NA,0.3572,0.3409,0.3733,0.0308,0.0251,0.0372,0.0273,0.022,0.0345,0.015,0.011,0.0192
2022-09-11,2020-,0.1921,0.1744,0.2105,0.2039,0.1845,0.223,0.0355,0.0284,0.0427,NA,NA,NA,NA,NA,NA,0.0994,0.083,0.1166,0.0391,0.0314,0.0477,NA,NA,NA,0.3571,0.3406,0.3734,0.0308,0.0251,0.0372,0.0272,0.0219,0.0344,0.015,0.011,0.0192
2022-09-12,2020-,0.1919,0.1736,0.2107,0.2042,0.1849,0.2236,0.0355,0.0286,0.0428,NA,NA,NA,NA,NA,NA,0.0992,0.0828,0.1171,0.0392,0.0316,0.0477,NA,NA,NA,0.357,0.3408,0.3731,0.0307,0.0249,0.0371,0.0272,0.0218,0.0345,0.0149,0.0109,0.0191
2022-09-13,2020-,0.1918,0.1732,0.211,0.2046,0.1852,0.2244,0.0355,0.0286,0.043,NA,NA,NA,NA,NA,NA,0.099,0.0821,0.1171,0.0393,0.0317,0.0479,NA,NA,NA,0.3569,0.3407,0.3736,0.0307,0.0248,0.0371,0.0272,0.0219,0.0344,0.0149,0.0109,0.0191
2022-09-14,2020-,0.1917,0.1733,0.2109,0.2051,0.1851,0.2255,0.0356,0.0286,0.0429,NA,NA,NA,NA,NA,NA,0.0989,0.0826,0.1176,0.0394,0.0317,0.0481,NA,NA,NA,0.3567,0.3401,0.3731,0.0306,0.0247,0.0371,0.0271,0.0216,0.0344,0.0149,0.0108,0.0192
2022-09-15,2020-,0.1916,0.1725,0.2116,0.2054,0.1852,0.2257,0.0356,0.0287,0.0429,NA,NA,NA,NA,NA,NA,0.0987,0.082,0.1172,0.0395,0.0317,0.0483,NA,NA,NA,0.3567,0.3404,0.3731,0.0306,0.0246,0.037,0.0271,0.0216,0.0343,0.0149,0.0107,0.0192
2022-09-16,2020-,0.1914,0.1722,0.2113,0.2059,0.1856,0.2259,0.0356,0.0288,0.0432,NA,NA,NA,NA,NA,NA,0.0985,0.082,0.1169,0.0396,0.0316,0.0487,NA,NA,NA,0.3565,0.3404,0.3732,0.0306,0.0245,0.0371,0.0271,0.0216,0.0342,0.0149,0.0107,0.0191
2022-09-17,2020-,0.1913,0.172,0.2115,0.2063,0.1861,0.2269,0.0356,0.0287,0.0429,NA,NA,NA,NA,NA,NA,0.0982,0.0816,0.1171,0.0397,0.0315,0.0486,NA,NA,NA,0.3565,0.3397,0.3729,0.0305,0.0244,0.0371,0.027,0.0216,0.0341,0.0149,0.0108,0.0191
2022-09-18,2020-,0.1912,0.1718,0.2117,0.2067,0.1863,0.2276,0.0356,0.0286,0.043,NA,NA,NA,NA,NA,NA,0.0982,0.0817,0.1175,0.0398,0.0319,0.0486,NA,NA,NA,0.3562,0.3389,0.373,0.0305,0.0245,0.0374,0.027,0.0216,0.0339,0.0148,0.0107,0.019
2022-09-19,2020-,0.1911,0.1718,0.2115,0.2071,0.1859,0.2277,0.0356,0.0289,0.043,NA,NA,NA,NA,NA,NA,0.098,0.0815,0.1175,0.0399,0.0319,0.0488,NA,NA,NA,0.3562,0.339,0.373,0.0305,0.0245,0.0371,0.0269,0.0215,0.0339,0.0148,0.0108,0.019
2022-09-20,2020-,0.191,0.172,0.212,0.2075,0.1874,0.2282,0.0356,0.0287,0.0428,NA,NA,NA,NA,NA,NA,0.0979,0.0809,0.1166,0.04,0.032,0.0492,NA,NA,NA,0.356,0.3388,0.3731,0.0304,0.0244,0.037,0.0268,0.0213,0.0337,0.0148,0.0108,0.0189
2022-09-21,2020-,0.1909,0.1723,0.2121,0.2078,0.1875,0.2282,0.0356,0.0289,0.043,NA,NA,NA,NA,NA,NA,0.0978,0.0818,0.1159,0.0401,0.032,0.0493,NA,NA,NA,0.3558,0.339,0.3726,0.0304,0.0244,0.0368,0.0268,0.0214,0.0334,0.0148,0.0107,0.0189
2022-09-22,2020-,0.1908,0.1726,0.211,0.2081,0.187,0.2287,0.0357,0.0291,0.043,NA,NA,NA,NA,NA,NA,0.0977,0.0815,0.1149,0.0402,0.0323,0.0491,NA,NA,NA,0.3557,0.3391,0.3724,0.0304,0.0245,0.0368,0.0267,0.0213,0.0332,0.0148,0.0107,0.0189
2022-09-23,2020-,0.1906,0.1726,0.2103,0.2085,0.1881,0.2286,0.0357,0.029,0.0429,NA,NA,NA,NA,NA,NA,0.0976,0.0819,0.1146,0.0402,0.0323,0.0494,NA,NA,NA,0.3556,0.339,0.3725,0.0303,0.0245,0.0367,0.0267,0.0213,0.0331,0.0148,0.0107,0.0188
2022-09-24,2020-,0.1906,0.1724,0.2095,0.2089,0.1891,0.2287,0.0357,0.0291,0.043,NA,NA,NA,NA,NA,NA,0.0974,0.0816,0.1145,0.0403,0.0325,0.0493,NA,NA,NA,0.3555,0.339,0.372,0.0303,0.0243,0.0368,0.0266,0.0213,0.0332,0.0147,0.0108,0.0187
2022-09-25,2020-,0.1904,0.1721,0.2092,0.2093,0.1894,0.2294,0.0357,0.0291,0.0428,NA,NA,NA,NA,NA,NA,0.0973,0.0818,0.1142,0.0404,0.0328,0.0493,NA,NA,NA,0.3554,0.3392,0.3726,0.0302,0.0244,0.0366,0.0265,0.0213,0.0331,0.0147,0.0107,0.0187
2022-09-26,2020-,0.1904,0.1726,0.2088,0.2095,0.1903,0.2292,0.0357,0.0292,0.0426,NA,NA,NA,NA,NA,NA,0.0971,0.0821,0.1134,0.0405,0.0329,0.0493,NA,NA,NA,0.3554,0.3391,0.3721,0.0302,0.0245,0.0363,0.0265,0.0212,0.0329,0.0147,0.0105,0.0186
